MANDT,EBELN,EBELP,STATU,AEDAT,TXZ01,MATNR,EMATN,BUKRS,WERKS,LGORT,BEDNR,MATKL,INFNR
1,60634176,10,F,04/15/2009,L281M20C1016\SUPPLY FUEL TANK,,,1000,US01,W1EX,,XAC,
1,60634177,10,F,04/15/2009,L623M1006103\ROTOR HUB SHAFT,,,1000,US01,W1EX,,XAC,
1,60634190,10,F,04/16/2009,23081-072 Starter Generator SN P1011,,,1000,US01,W1EX,,XAC,
1,60634191,10,F,04/16/2009,4639211001\HOUSING ASSEMBLY,,,1000,US01,W1EX,,XAC,
1,60634192,10,F,04/16/2009,CRN6-83-1\NAV SWITCHING UNIT,,,1000,US01,W1EX,,XAC,
1,60634193,10,F,04/16/2009,L311M1009102\MAIN SWITCH,,,1000,US01,W1EX,,XAC,
1,60634194,10,F,04/16/2009,CRN6-83-1\NAV SWITCHING UNIT,,,1000,US01,W1EX,,XAC,
1,60634195,10,F,04/16/2009,19575-100\ACTUATING STRUT JACK,,,1000,US01,W1EX,,XAC,
1,60634239,10,F,04/13/2009,L315M5002102\WARNING UNIT,,,1000,US01,W1EX,,XAC,
1,60634240,10,F,04/13/2009,B633K1203-101\ROD ASSEMBLY,,,1000,US01,W1EX,,XAC,
1,60634256,10,F,04/17/2009,01-0770905-02\ANTI COLLISION LIGHT,,,1000,US01,W1EX,,XAC,
1,60634258,10,F,04/17/2009,355A91-0045-01\GROUND HANDLING WHEELS,,,1000,US01,W1EX,,XAC,
1,60634260,10,F,04/17/2009,"PN D24AB1041 RELAY, BRAKING SN 532",,,1000,US01,W1EX,,XAC,
1,60634261,10,F,04/17/2009,"PN D24AB1041 RELAY, BRAKING SN 826",,,1000,US01,W1EX,,XAC,
1,60634263,10,F,04/17/2009,"PN D24AB1041 RELAY, BRAKING SN 764",,,1000,US01,W1EX,,XAC,
1,60634270,10,F,04/21/2009,33000025-1\FIRE EXTINGUISHER,,,1000,US01,W1EX,,XAC,
1,60634271,10,F,04/21/2009,L258M20X1006\LIGHT,,,1000,US01,W1EX,,XAC,
1,60634273,10,F,04/21/2009,LRA15\DC-CONVERTER,,,1000,US01,W1EX,,XAC,
1,60634274,10,F,04/21/2009,64279-200-2\PRESSURE TRANSMITTER,,,1000,US01,W1EX,,XAC,
1,60634286,10,F,04/24/2009,23081-072 Starter Generator SN P1711/CA,,,1000,US01,W1EX,,XAC,
1,60634384,10,F,04/20/2009,420-00332-430\AHRS,,,1000,US01,W1EX,,XAC,
1,60634396,10,F,04/21/2009,PN C623A2005103 SICSSOR LINK SN BRY561,,,1000,US01,W1EX,,XAC,
1,60634398,10,F,04/21/2009,PN 45033504 ELEC MASTER BOX SN 1886,,,1000,US01,W1EX,,XAC,
1,60634450,10,F,04/15/2009,704A46-820-034/ SEARCH LIGHT,,,1000,US01,W1EX,,XAC,
1,60634452,10,F,04/16/2009,117-31822 S/N 3680,,,1000,US01,W1EX,,XAC,
1,60634546,10,F,04/22/2009,G300103\ROTOR RPM WARNING UNIT,,,1000,US01,W1EX,,XAC,
1,60634550,10,F,04/22/2009,5306-160-00-11\OIL PRESSURE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60634551,10,F,04/22/2009,L281M20C1015\MAIN FUEL TANK,,,1000,US01,W1EX,,XAC,
1,60634591,10,F,04/24/2009,350A34-0150-03/ SHAFT ASSY,,,1000,US01,W1EX,,XAC,
1,60634654,10,,04/24/2009,2504-901ET/Transducer,,,1000,US01,,,BXX,
1,60634755,10,F,04/29/2009,B673M40A1001\TAIL ROTOR ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60634756,10,F,04/29/2009,23081-073\STARTER GENERATOR,,,1000,US01,W1EX,,XAC,
1,60634757,10,F,04/29/2009,066-3046-07\K1525A INDICATOR,,,1000,US01,W1EX,,XAC,
1,60634775,10,F,04/30/2009,L633M2010109\Z-ARIS MOUNT,,,1000,US01,W1EX,,XAC,
1,60634786,10,F,05/04/2009,33000020-2\FIRE EXTINGUISHER,,,1000,US01,W1EX,,XAC,
1,60634787,10,F,05/04/2009,5007-155-00-20\TACH SENSOR,,,1000,US01,W1EX,,XAC,
1,60634788,10,F,05/04/2009,64550-029-1\TACH GENERATOR,,,1000,US01,W1EX,,XAC,
1,60634789,10,F,05/04/2009,61476-403-1\NR\NTL INDICATOR,,,1000,US01,W1EX,,XAC,
1,60634878,10,F,04/28/2009,"PN 7046-100 TRANSMTR, PEDAL SN 82",,,1000,US01,W1EX,,XAC,
1,60634879,10,F,04/28/2009,"PN 7046-100 TRANSMTR, PEDAL SN 196",,,1000,US01,W1EX,,XAC,
1,60634904,10,F,05/01/2009,PN 066-3046-07 HSI (NON-NVG) SN 96431,,,1000,US01,W1EX,,XAC,
1,60634912,10,F,05/04/2009,GNS430 NVG/Mod. SN:97135605,,,1000,US01,W1EX,,XAC,
1,60634993,10,F,04/28/2009,1901-3500-00\TRA 3500 BASIC UNIT,,,1000,US01,W1EX,,XAC,
1,60634994,10,F,04/28/2009,B771M40C1003 Triple Tach SN: 00639,,,1000,US01,W1EX,,XAC,
1,60634996,20,,04/28/2009,113925-1/Cushion Headrest,,,1000,US01,,,BXX,
1,60634996,30,,04/28/2009,109605-1/Restraint System,,,1000,US01,,,BXX,
1,60634996,40,,04/28/2009,NAS6205-5/Bolt,,,1000,US01,,,BXX,
1,60634996,50,,04/28/2009,NAS6205-265/Bolt,,,1000,US01,,,BXX,
1,60634996,60,,04/28/2009,NAS1149f0532P/Washer,,,1000,US01,,,BXX,
1,60634996,70,,04/28/2009,NAS1149f0563P/Washer,,,1000,US01,,,BXX,
1,60634996,80,,04/28/2009,MS21042-5/Nut,,,1000,US01,,,BXX,
1,60634996,90,,04/28/2009,MIL-C-5040/Cord-Nylon,,,1000,US01,,,BXX,
1,60634996,100,,04/28/2009,113926-1/Seat Pan Fabric Assy.,,,1000,US01,,,BXX,
1,60634996,290,,04/28/2009,NASM35207-260/Screw,,,1000,US01,,,BXX,
1,60634996,300,,04/28/2009,SAE-AMS-DTL-23053/18/Insulating Sleeving,,,1000,US01,,,BXX,
1,60634996,310,,04/28/2009,115710-1/Aft Frame,,,1000,US01,,,BXX,
1,60634996,320,,04/28/2009,115720-1/Forward Frame,,,1000,US01,,,BXX,
1,60635070,10,F,04/30/2009,PN 683-6006-010 CONTROL BOX SN 1001,,,1000,US01,W1EX,,XAC,
1,60635075,10,,05/01/2009,C12847-31-001\SB VON THALES AVIONIC RACK,,,1000,US01,,,BXX,
1,60635106,10,F,05/05/2009,L315M5004101\WARNING UNIT,,,1000,US01,W1EX,,XAC,
1,60635107,10,F,05/05/2009,L315M5004101\WARNING UNIT,,,1000,US01,W1EX,,XAC,
1,60635109,10,F,05/05/2009,052706B-A\BLOC TRONC COMMUN V3,,,1000,US01,W1EX,,XAC,
1,60635115,10,F,05/05/2009,4649201018\LOWER TRANSMISSION COVER,,,1000,US01,W1EX,,XAC,
1,60635127,10,F,05/06/2009,332A33-0001-06T\TAIL ROTOR GEAR BOX,,,1000,US01,W1EX,,XAC,
1,60635128,10,F,05/06/2009,350A82105101\TAIL ROTOR GUARD KIT,,,1000,US01,W1EX,,XAC,
1,60635135,10,F,05/08/2009,19A3047VAX3DC Axial blwr w/ rfi fltr,,,1000,US01,W1EX,,XAC,
1,60635191,10,F,05/07/2009,"PN 456TS01Y-NVG INDICATOR,LDG SN 624",,,1000,US01,W1EX,,XAC,
1,60635194,10,F,05/07/2009,"PN 456TS01Y-NVG INDICATOR,LDG SN 613",,,1000,US01,W1EX,,XAC,
1,60635202,10,F,05/07/2009,L651M2008101\LONG SHAFT,,,1000,US01,W1EX,,XAC,
1,60635243,10,F,05/06/2009,ACU6100-2-(120) Audio Panel SN:00214,,,1000,US01,W1EX,,XAC,
1,60635257,10,F,05/08/2009,L2-117-95 SN: 311,,,1000,US01,W1EX,,XAC,
1,60635289,10,F,05/14/2009,022TA0501\WARNING PANEL,,,1000,US01,W1EX,,XAC,
1,60635391,10,F,05/19/2009,355A91-0045-01\GROUND HANDLING WHEELS,,,1000,US01,W1EX,,XAC,
1,60635392,10,F,05/19/2009,355A91-0045-01\GROUND HANDLING WHEELS,,,1000,US01,W1EX,,XAC,
1,60635394,10,F,05/19/2009,355a91-0045-01\GROUND HANDLING WHEELS,,,1000,US01,W1EX,,XAC,
1,60635395,10,F,05/19/2009,355a91-0045-01\GROUND HANDLING WHEELS,,,1000,US01,W1EX,,XAC,
1,60635424,10,F,05/26/2009,5007-155-00-20/ TACHOMETER TRANSDUCER,,,1000,US01,W1EX,,XAC,
1,60635438,10,F,05/27/2009,788664-3\NR INDICATOR,,,1000,US01,W1EX,,XAC,
1,60635457,10,F,05/12/2009,SPR87378\JACK 7T MODIFIED,,,1000,US01,W1EX,,XAC,
1,60635461,10,F,05/12/2009,B212M20C1016 BLOWER ASSY SN:K27811,,,1000,US01,W1EX,,XAC,
1,60635462,10,F,05/12/2009,B18-945.22.28.4.DN CLOCK SN: 1050546,,,1000,US01,W1EX,,XAC,
1,60635466,10,F,05/12/2009,L623M1006102\ROTOR HUB SHAFT,,,1000,US01,W1EX,,XAC,
1,60635476,10,F,05/13/2009,L258M20X1006\LIGHT,,,1000,US01,W1EX,,XAC,
1,60635477,10,F,05/13/2009,L258M20X1006\LIGHT,,,1000,US01,W1EX,,XAC,
1,60635480,10,F,05/13/2009,PN 130100 FUEL PUMP CART SN 1875,,,1000,US01,W1EX,,XAC,
1,60635491,10,F,05/15/2009,0130-202-0010\POWER SUPPLY,,,1000,US01,W1EX,,XAC,
1,60635492,10,F,05/15/2009,0130-202-0010\POWER SUPPLY,,,1000,US01,W1EX,,XAC,
1,60635494,10,F,05/15/2009,P94B12-209\BOOST PUMP,,,1000,US01,W1EX,,XAC,
1,60635495,10,F,05/15/2009,P94B12-209\BOOST PUMP,,,1000,US01,W1EX,,XAC,
1,60635512,10,F,05/18/2009,B18-945.22.28.4.DN/ CLOCK,,,1000,US01,W1EX,,XAC,
1,60635513,10,F,05/18/2009,910GC01Y01/ PCB,,,1000,US01,W1EX,,XAC,
1,60635628,10,F,05/26/2009,4503-350-3\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60635635,10,F,05/27/2009,C623A2005103\SCISSOR LINK,,,1000,US01,W1EX,,XAC,
1,60635637,10,F,05/27/2009,"PN 7046-100 TRANSMTR, PEDAL SN 436",,,1000,US01,W1EX,,XAC,
1,60635639,10,F,05/20/2009,PN 365A34-6502-05SHAFT T/R CTR SN FR930,,,1000,US01,W1EX,,XAC,
1,60635643,10,F,05/21/2009,117-45020V002\HYDRAULIC PACK,,,1000,US01,W1EX,,XAC,
1,60635646,10,F,05/22/2009,5448-709-91-11/ INDICATOR N1,,,1000,US01,W1EX,,XAC,
1,60635649,10,F,05/22/2009,64279-004-1/TRANSMITTER,,,1000,US01,W1EX,,XAC,
1,60635650,10,F,05/22/2009,B18-945.22.28.2.A/ CLOCK,,,1000,US01,W1EX,,XAC,
1,60635716,10,F,05/29/2009,L771M40C1010\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60635717,10,F,05/29/2009,4502-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60635718,10,F,05/29/2009,39.1-1100-01/ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60635719,10,F,05/29/2009,7900100-06M307W303/VIDEO RADAR UNIT,,,1000,US01,W1EX,,XAC,
1,60635740,10,F,05/21/2009,L316M30C1004\CDS,,,1000,US01,W1EX,,XAC,
1,60635741,10,F,05/21/2009,L771M40C1014\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60635742,10,F,05/21/2009,L771M40C1014\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60635780,10,F,05/28/2009,704A46-814-049/ LIGHT DIMMER BOARD,,,1000,US01,W1EX,,XAC,
1,60635781,10,F,05/28/2009,64279-004-1/TRANSMITTER,,,1000,US01,W1EX,,XAC,
1,60635816,10,F,06/03/2009,PN S15-007-2 4A LIGHT PANEL SN 009,,,1000,US01,W1EX,,XAC,
1,60635823,10,F,06/05/2009,QB055001/ FILTER ASSY SAND,,,1000,US01,W1EX,,XAC,
1,60635824,10,F,06/08/2009,B771M40C1003 Trip.Ind.Rpm SN:00645,,,1000,US01,W1EX,,XAC,
1,60635825,10,F,06/08/2009,B771M40C1003 Trip.Ind.Rpm SN:00835,,,1000,US01,W1EX,,XAC,
1,60635831,10,F,06/09/2009,420800001\BLOWER ASSEMBLY,,,1000,US01,W1EX,,XAC,
1,60635842,10,F,05/27/2009,"PN 7046-100 TRANSMTR, PEDAL SN 459",,,1000,US01,W1EX,,XAC,
1,60635843,10,F,05/27/2009,"PN 7046-100 TRANSMTR, PEDAL SN 232",,,1000,US01,W1EX,,XAC,
1,60635846,10,F,05/27/2009,"PN 7046-100 TRANSMTR, PEDAL SN 421",,,1000,US01,W1EX,,XAC,
1,60635847,10,F,05/27/2009,PN B284K3752-051 FUEL PROBE SN 178,,,1000,US01,W1EX,,XAC,
1,60635849,10,F,05/27/2009,PN L284M30C1002 FUEL SENSOR SN 110,,,1000,US01,W1EX,,XAC,
1,60635850,10,F,05/27/2009,PN L281M2009101 FUEL SENSOR SN 242,,,1000,US01,W1EX,,XAC,
1,60635857,10,F,05/28/2009,L623M1006103\ROTOR HUB SHAFT,,,1000,US01,W1EX,,XAC,
1,60635858,10,F,05/28/2009,L623M1006102\ROTOR HUB SHAFT,,,1000,US01,W1EX,,XAC,
1,60635861,10,F,05/28/2009,L771M40C1010\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60635891,10,F,06/01/2009,PN 501-1228-03 EMER PWR SUPPLY SN 80478,,,1000,US01,W1EX,,XAC,
1,60635901,10,F,06/02/2009,37.038.23.000/3\OIL COOLER,,,1000,US01,W1EX,,XAC,
1,60635906,10,F,06/02/2009,5007-155-00-20\TACH SENSOR,,,1000,US01,W1EX,,XAC,
1,60635907,10,F,06/02/2009,5007-155-00-20\TACH SENSOR,,,1000,US01,W1EX,,XAC,
1,60635910,10,F,06/02/2009,022TA05-01\FAILURE WARNING PANEL,,,1000,US01,W1EX,,XAC,
1,60635911,10,F,06/02/2009,B215M10C1011\BLOWER,,,1000,US01,W1EX,,XAC,
1,60635912,10,F,06/02/2009,B18-945.22.28.1.A/ CLOCK,,,1000,US01,W1EX,,XAC,
1,60635913,10,F,06/02/2009,704A47-723-068/ WARNING PANEL,,,1000,US01,W1EX,,XAC,
1,60635917,10,F,06/02/2009,E13103AB\COOLING FAN,,,1000,US01,W1EX,,XAC,
1,60635961,10,F,05/29/2009,PN 350A34-0210-05 T/R DR SHAFT SN M1288,,,1000,US01,W1EX,,XAC,
1,60635963,10,F,05/29/2009,PN 704A47-720-073 ROTOR RPM WAR SN 410,,,1000,US01,W1EX,,XAC,
1,60635985,10,F,06/03/2009,SC8042\SERVO,,,1000,US01,W1EX,,XAC,
1,60636035,10,F,06/05/2009,C19243BC08/ CAD,,,1000,US01,W1EX,,XAC,
1,60636041,10,F,06/04/2009,PN RH21-30 OIL COOLER SN 132,,,1000,US01,W1EX,,XAC,
1,60636071,10,F,06/11/2009,350A34-0120-06/ TR DRIVESHAFT,,,1000,US01,W1EX,,XAC,
1,60636145,10,F,06/05/2009,PN 130062 BOX REGULATOR SN 247,,,1000,US01,W1EX,,XAC,
1,60636146,10,F,06/05/2009,PN 130062 BOX REGULATOR SN 829,,,1000,US01,W1EX,,XAC,
1,60636148,10,F,06/05/2009,PN 130062 BOX REGULATOR SN 626,,,1000,US01,W1EX,,XAC,
1,60636178,10,F,06/08/2009,PN B116-00-00 GONG GEN UNIT SN 842,,,1000,US01,W1EX,,XAC,
1,60636179,10,F,06/08/2009,PN B116-00-00 GONG GEN UNIT SN 527,,,1000,US01,W1EX,,XAC,
1,60636180,10,F,06/08/2009,117-63499-03/ OVERRIDE SPRING ASSY,,,1000,US01,W1EX,,XAC,
1,60636198,10,F,06/10/2009,420-00332-460\AHRS,,,1000,US01,W1EX,,XAC,
1,60636214,10,F,06/10/2009,17950-100-03\STRUT ASSEMBLY,,,1000,US01,W1EX,,XAC,
1,60636277,10,F,06/11/2009,JBS880-3\MIXING VALVE,,,1000,US01,W1EX,,XAC,
1,60636278,10,F,06/11/2009,JBS880-3\MIXING VALVE,,,1000,US01,W1EX,,XAC,
1,60636279,10,F,06/11/2009,022TA11-01\FAILURE WARNING PANEL,,,1000,US01,W1EX,,XAC,
1,60636358,10,F,06/12/2009,"PN 7046-100 TRANSMITTER, PEDAL SN 39",,,1000,US01,W1EX,,XAC,
1,60636359,10,F,06/12/2009,"PN 7046-100 TRANSMITTER, PEDAL SN 719",,,1000,US01,W1EX,,XAC,
1,60636360,10,F,06/12/2009,"PN 7046-100 TRANSMITTER, PEDAL SN 802",,,1000,US01,W1EX,,XAC,
1,60636363,10,F,06/12/2009,"PN 7046-100 TRANSMITTER, PEDAL SN 287",,,1000,US01,W1EX,,XAC,
1,60636447,10,F,06/17/2009,GM9432-1/ LVDT,,,1000,US01,W1EX,,XAC,
1,60636472,10,F,06/24/2009,B761M2007101/ ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60636479,10,F,06/24/2009,"PN D24AB1041 RELAY, BRAKING SN 840",,,1000,US01,W1EX,,XAC,
1,60636483,10,F,06/24/2009,PN S15-003-2 12 A LIGHT PANEL SN 1022,,,1000,US01,W1EX,,XAC,
1,60636519,10,F,06/29/2009,4503-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60636626,10,F,06/25/2009,501-1845-01/ HORIZON,,,1000,US01,W1EX,,XAC,
1,60636628,10,F,06/25/2009,4009/ROTOR DETECTOR S/N 2006,,,1000,US01,W1EX,,XAC,
1,60636655,10,F,06/16/2009,200734-0/ FLOAT R/H,,,1000,US01,W1EX,,XAC,
1,60636659,10,F,06/16/2009,010-05101/ MASTER CYLINDER,,,1000,US01,W1EX,,XAC,
1,60636660,10,F,06/16/2009,"PN 7046-100 TRANSMITTER, PEDAL SN 27",,,1000,US01,W1EX,,XAC,
1,60636661,10,F,06/16/2009,"PN 7046-100 TRANSMITTER, PEDAL SN 387",,,1000,US01,W1EX,,XAC,
1,60636663,10,F,06/16/2009,"PN 7046-100 TRANSMITTER, PEDAL SN 435",,,1000,US01,W1EX,,XAC,
1,60636664,10,F,06/16/2009,L284M30C1004/ FUEL TANK SENSOR,,,1000,US01,W1EX,,XAC,
1,60636708,10,F,06/19/2009,PN 683-6006-010 TEMP REG SN 157,,,1000,US01,W1EX,,XAC,
1,60636802,10,F,06/23/2009,5007-155-00-20\TACH SENSOR,,,1000,US01,W1EX,,XAC,
1,60636803,10,F,06/23/2009,B771M40C1005\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60636815,10,F,06/25/2009,400-047152-9005 Display SN: 48960,,,1000,US01,W1EX,,XAC,
1,60637040,10,F,06/26/2009,117-31822/ PITCH LINK,,,1000,US01,W1EX,,XAC,
1,60637041,10,F,06/26/2009,117-31822/ PITCH LINK,,,1000,US01,W1EX,,XAC,
1,60637063,10,F,06/30/2009,B761M5013101/ VARTOMS MONITOR BOX,,,1000,US01,W1EX,,XAC,
1,60637099,10,F,07/08/2009,ACU6100-2-(210)/ AUDIO PANEL,,,1000,US01,W1EX,,XAC,
1,60637109,10,F,07/10/2009,PN G55-56-7-4 PRESS XDUCER SN993,,,1000,US01,W1EX,,XAC,
1,60637201,10,F,07/10/2009,44301-700-1 Junction Box SN: 269,,,1000,US01,W1EX,,XAC,
1,60637246,10,F,07/01/2009,L315M5004101\WARNING UNIT,,,1000,US01,W1EX,,XAC,
1,60637405,10,F,07/08/2009,"PN 456TS01Y-NVG  INDICATOR,LG SN 587",,,1000,US01,W1EX,,XAC,
1,60637407,10,F,07/08/2009,"PN AC67244 SERVO,FLT CONT SN FC446",,,1000,US01,W1EX,,XAC,
1,60637409,10,F,07/08/2009,"PN AC67246 SERVO,FLT CONT SN GB090",,,1000,US01,W1EX,,XAC,
1,60637410,10,F,07/08/2009,PN 4217228 SEARCH LIGHT SN 76263,,,1000,US01,W1EX,,XAC,
1,60637411,10,F,07/08/2009,PN 704A46-5801-00 ENG ALARM  BOX SN 098,,,1000,US01,W1EX,,XAC,
1,60637412,10,F,07/08/2009,PN B761M5013101 VARTOMS SN 155,,,1000,US01,W1EX,,XAC,
1,60637651,10,F,07/14/2009,L633M2010103\Z-ARIS MOUNT,,,1000,US01,W1EX,,XAC,
1,60637686,10,F,07/17/2009,PN L284M30C1006 FUEL PROBE SN 715,,,1000,US01,W1EX,,XAC,
1,60637691,10,F,07/20/2009,B633K1203-101\ROD ASSEMBLY,,,1000,US01,W1EX,,XAC,
1,60637701,10,F,07/23/2009,050143/AIR COND BLOWER MOTOR,,,1000,US01,W1EX,,XAC,
1,60637714,10,F,07/27/2009,PN 350A34-0210-0601 SHAFTASY REAR M4462,,,1000,US01,W1EX,,XAC,
1,60637745,10,F,07/13/2009,C623A2005103\SCISSORS LINK,,,1000,US01,W1EX,,XAC,
1,60637750,10,F,07/16/2009,D24AB1042/ BRAKE RELAY S/N 216,,,1000,US01,W1EX,,XAC,
1,60637753,10,F,07/16/2009,4649010010\MAIN TRANSMISSION,,,1000,US01,W1EX,,XAC,
1,60637754,10,F,07/16/2009,501-1849-01\STAND BY HORYZON GYRO,,,1000,US01,W1EX,,XAC,
1,60637755,10,F,07/16/2009,4503-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60637803,10,F,07/20/2009,117-31822/ PITCH LINK,,,1000,US01,W1EX,,XAC,
1,60637860,10,F,07/14/2009,19A3047VAX3DC Axial Blower SN: 519,,,1000,US01,W1EX,,XAC,
1,60637937,10,F,07/22/2009,B771M40C1003/ TRIPLE TACH,,,1000,US01,W1EX,,XAC,
1,60637941,10,F,07/13/2009,501-1228-03 EmrgncyPwrSply.SN:80518,,,1000,US01,W1EX,,XAC,
1,60637944,10,F,07/15/2009,PN 4638202007 FREEWHEEL CLUTCH SN 5773,,,1000,US01,W1EX,,XAC,
1,60637952,10,F,07/16/2009,B761M5023103/ VARTOMS CONTROL BOX,,,1000,US01,W1EX,,XAC,
1,60638039,10,F,07/23/2009,501-1228-03 EMERGENCY POWER SUPPLY,,,1000,US01,W1EX,,XAC,
1,60638055,10,F,07/27/2009,B284K3752-051 XMTR.FUEL.QTY.MAIN SN:567,,,1000,US01,W1EX,,XAC,
1,60638103,10,F,08/04/2009,PN 418-00876-800 ACTUATOR SN 2281,,,1000,US01,W1EX,,XAC,
1,60638143,10,F,07/24/2009,420-00332-460\AHRS,,,1000,US01,W1EX,,XAC,
1,60638177,10,F,07/30/2009,B18-945.22.28.4.DN Clock SN: 1051134,,,1000,US01,W1EX,,XAC,
1,60638211,10,F,08/04/2009,501-1228-03 EmrgncPwrSply.SN:80340,,,1000,US01,W1EX,,XAC,
1,60638225,10,F,08/04/2009,B334M3006104 ELT.UNIT L/S SN:297,,,1000,US01,W1EX,,XAC,
1,60638290,10,F,08/24/2009,PN 2200-10 Rev Cur Relay  SN 11621,,,1000,US01,W1EX,,XAC,
1,60638293,10,F,07/31/2009,PN 504-0111-920 HORIZON IND SN 504011192,,,1000,US01,W1EX,,XAC,
1,60638307,10,F,08/03/2009,438-00100-302\FOG GYRO,,,1000,US01,W1EX,,XAC,
1,60638350,10,F,08/06/2009,4503-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60638351,10,F,08/06/2009,B771M40C1003\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60638353,10,F,08/07/2009,ACU6100-2-(210)/ AUDIO PANEL S/N 232,,,1000,US01,W1EX,,XAC,
1,60638473,10,F,08/05/2009,L771M40C1030\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60638474,10,F,08/05/2009,L771M40C1030\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60638475,10,F,08/05/2009,501-1849-01\STAND BY HORYZON GYRO,,,1000,US01,W1EX,,XAC,
1,60638476,10,F,08/05/2009,KIT:315M5001881\WARNING UNIT,,,1000,US01,W1EX,,XAC,
1,60638484,10,F,08/06/2009,PN 704A47723058 WARNING PANEL SN 0683,,,1000,US01,W1EX,,XAC,
1,60638554,10,F,08/07/2009,117-31822/ PITCH LINK,,,1000,US01,W1EX,,XAC,
1,60638555,10,F,08/07/2009,117-31822/ PITCH LINK,,,1000,US01,W1EX,,XAC,
1,60638672,10,F,08/12/2009,4649205015\DISTANCE TUBE ASSY,,,1000,US01,W1EX,,XAC,
1,60638680,10,F,08/14/2009,PN 456TS01Y-NVG IND LDG POS SN 873,,,1000,US01,W1EX,,XAC,
1,60638681,10,F,08/14/2009,PN 456TS01Y-NVG IND LDG POS SN 848,,,1000,US01,W1EX,,XAC,
1,60638685,10,F,08/17/2009,B18-945-22-28-1A/ CLOCK S/N 1020597,,,1000,US01,W1EX,,XAC,
1,60638708,10,F,08/19/2009,420-00332-430\AHRS,,,1000,US01,W1EX,,XAC,
1,60638729,10,F,08/24/2009,419-00320-580/ coupler s/n 611,,,1000,US01,W1EX,,XAC,
1,60638730,10,F,08/24/2009,5007-155-00-20 TACH. SENSOR SN 3781,,,1000,US01,W1EX,,XAC,
1,60638731,10,F,08/24/2009,4503-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60638732,10,F,08/24/2009,4502-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60638747,10,F,08/10/2009,B311M3010101/ MAIN SWITCH PANEL,,,1000,US01,W1EX,,XAC,
1,60638748,10,F,08/11/2009,010-05101/ MASTER CYLINDER,,,1000,US01,W1EX,,XAC,
1,60638800,10,F,08/20/2009,3A43.32.20F.28.4.EE\ALTIMETER,,,1000,US01,W1EX,,XAC,
1,60638801,10,F,08/20/2009,L771M40C1013\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60638802,10,F,08/20/2009,438-00100-030\FOG GYRO,,,1000,US01,W1EX,,XAC,
1,60638808,10,F,08/24/2009,PN 515-030 STARTER GEN SN 1023,,,1000,US01,W1EX,,XAC,
1,60638823,10,F,08/26/2009,PN:23081-072/STARTER GENERATOR,,,1000,US01,W1EX,,XAC,
1,60638825,10,F,08/27/2009,L315M5004101 WARNING UNIT S/N PL321,,,1000,US01,W1EX,,XAC,
1,60638845,10,F,08/11/2009,L232M5000881/ GTX330 TRANSPONDER,,,1000,US01,W1EX,,XAC,
1,60638848,10,F,08/12/2009,PN L535H200156 TAIL BOOM SN ELV345,,,1000,US01,W1EX,,XAC,
1,60638849,10,F,08/12/2009,PN JBS880-3 MIXING VALVE SN K20520,,,1000,US01,W1EX,,XAC,
1,60638873,10,F,08/14/2009,PN 130100 FUEL PUMP CART SN 1468,,,1000,US01,W1EX,,XAC,
1,60638875,10,F,08/17/2009,P/N: 70BM033130/ GAS GENERATOR MOD 3,,,1000,US01,W1EX,,XAC,
1,60638893,10,F,08/21/2009,501-1849-01\STAND BY HORYZON GYRO,,,1000,US01,W1EX,,XAC,
1,60638944,10,F,08/11/2009,501-1845-01/ HORIZON,,,1000,US01,W1EX,,XAC,
1,60638945,10,F,08/11/2009,B761M5013101 Vartoms Monitor Box SN: 148,,,1000,US01,W1EX,,XAC,
1,60638957,10,F,08/13/2009,EX145-3006-1 / COMPRESSOR,,,1000,US01,W1EX,,XAC,
1,60638974,10,F,08/14/2009,4502-350-3\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60639028,10,F,08/25/2009,105-90947 T.O.T. INDICATOR SN 276,,,1000,US01,W1EX,,XAC,
1,60639029,10,F,08/25/2009,105-90947 T.O.T. INDICATOR SN N/A,,,1000,US01,W1EX,,XAC,
1,60639038,10,F,08/26/2009,SV-EURO-5\SIGNAL AMP UNIT,,,1000,US01,W1EX,,XAC,
